Ticker,RSI_14,MACD,MACD_signal,MACD_hist,ROC_10,ROC_30,HV_20,HV_60,BB_pctB,BB_bandwidth,Price_SMA50_ratio,SMA50_SMA200_ratio,ret_1d,ret_5d,ret_21d,vol_ratio
ALGN,0.2859208001581584,0.08065914478756385,0.12108094440126495,-0.11144593319002197,0.14775845152733347,-0.010299224003298624,-0.7019389085764641,0.8591466086800342,0.5979598550530002,-0.8557248689555274,0.05122529036093813,0.9747991976831347,0.7125222219859075,1.0986255848323447,0.038325443082502894,-2.1816152612305553
ALL,-0.3751713019770515,-0.0018816550273262097,0.09401373988644769,-0.359371286980168,-0.5282143299149471,-0.18966069981507203,-0.6004831246862292,-0.7180543880465964,-0.7573863953360427,-0.5977639676540207,-0.06530991974666896,-0.4076391121961244,-0.18201911786375283,-0.34896802972442287,-0.02812765386062978,0.20537167610066082
ALLE,0.2622794957343696,0.22232777993866018,0.30433550773209017,-0.19725532993544018,-0.1476839811465428,0.16345275412552576,-0.9887607762846433,-0.4793855776761399,0.33879198827004753,-0.8188233721796953,0.2558271998932437,0.5911491003702908,-0.053409891822117236,0.5124106533947768,-0.15860753270838987,-1.1216324558973871
AMAT,0.4045635957641198,0.20977145296410896,0.34753984123117126,-0.41185431893967955,0.3911380628931747,0.49338652471762967,-0.20512150733085774,-0.3611312104028248,-0.12755456858622505,-0.2565123984191218,0.9344712407619252,-0.3506729596326276,-0.6283411536603613,-0.9103568484381417,-0.10642404646421977,0.21044599376015918
AMCR,1.6857358166977277,-0.028492850812381416,0.02576092539123496,-0.2167996821178914,0.49702914325026165,-0.1365423843460937,-1.634797871498812,-1.9284095887099566,1.539781905532581,-1.0727260179009022,0.27956074471496206,-0.6054875636178298,2.619534443444437,1.182235300784591,0.3498237273573517,1.7845838159895768
AMD,2.1734461988166163,0.15884099069617905,0.22208261327427786,-0.15831528461713573,4.148220097844558,5.6869037620936504,3.461467014233891,2.4501032082877026,1.265224713635758,5.379378414836642,4.497094110456994,0.6397568581423483,-3.145989692569772,1.2755179130477576,4.412053279425267,0.7282275326249784
AMP,-0.8870059428597733,-0.9966266810580281,-1.2386537576587022,0.41479979372957815,-0.22465057316326953,-0.8725965285844041,0.20799635523689358,-0.28569258691368166,-0.5967250665203315,0.2640223730959631,-0.8912731446627827,-0.7887786616614484,0.20861614055779884,-0.8373920298144812,-0.9075030908279296,0.8320989280894665
AMZN,0.6665465404557024,0.33900393319200356,0.44232501049103856,-0.21957258987427203,0.11069295384761604,0.5316647764095425,-0.0011791110745189939,0.11781802735335552,0.7551363537555554,-0.42545901491380755,0.7225602069781836,3.3531292475516317,-1.0746213731974066,1.5315406092448118,0.284960649335762,-0.31569708270034147
APA,-0.49253523520170805,-0.4637176667214815,-0.5943347205738794,0.26030154719258275,-0.12406120924868345,-1.4856863404762162,2.4833158277321337,2.586030474773049,-0.0353458050923605,0.23668599055748415,-0.9650870759913164,-1.2067322254055257,0.2692918792258736,-1.2204699990087682,-1.3316870403902785,-0.28321974097226404
APD,-0.9141536308323908,-0.7616042888835736,-0.9664008349505386,0.39115645106061525,-0.20173411182516507,-0.9168450031198788,-0.3490060580871664,-0.6251076756153072,-0.6964009557369932,-0.295551227953135,-0.6555081681142826,-0.43719291201956395,-0.7401930570233782,-0.6123048524583319,-0.5494595529379475,0.5296354379430405
APO,-0.9330101532287945,-0.2123343615411402,-0.21562454301289447,-0.09207011505496707,-0.6548113576505943,-1.0039204374306927,2.091403781547321,0.7452373387867051,-0.5203945218985331,-0.029073465113744004,-1.5466368452592116,-1.7350540449545526,0.618394439427902,-2.282378821075874,-0.6832029454787236,1.6557467228318363
APTV,0.269959093158773,0.42290926860009886,0.45987362827745687,0.06970338218033684,0.0942876930873663,0.6858995586092538,-0.06136088082552913,0.26775092741643725,0.3278258671149309,-0.1991572962231274,0.3400292125372692,0.37207736629560867,0.06290397988680828,-0.5446162590386835,-0.2158662688360865,-0.6388963347660562
ATO,0.486661328760092,0.41820751092632524,0.47953531123958626,-0.02367551842685076,-0.003058186137050255,0.500316975868791,-0.7044922736207169,-0.6280023026435914,0.5706978703174724,-0.429798759693656,0.4365207858356061,1.210660196970003,-0.8622117377125065,0.20060571050962106,0.4966647834262014,-0.2366109630569899
AVGO,1.1500967792320007,0.2576217556082768,0.4069251489993371,-0.4314510936436258,0.3798572194578636,2.369346107658183,1.6927908656481163,1.8132563005033278,0.00600264778576943,-0.4961966844825607,1.87513068248472,0.3253261929478749,-0.6014260582061101,-0.14100518055867478,2.075487854421104,-0.30274137513652816
AWK,1.093628451754537,0.5736282138010016,0.5985434708884434,0.18882429704466328,0.6133377902610658,0.730104231507498,-0.8580423582509731,-0.7008653773146138,0.9768013912994256,-0.1053041737019032,0.7383620712918049,0.8418200139627483,-0.19558508536503552,0.6033149900914755,0.9483150165086615,-0.41685580073677947
AZO,-1.1369232228639774,-6.761418814699495,-6.522855837395179,-4.215154028295128,-0.8218687088951262,-0.6430357849790265,0.15310035406180247,-0.5653893244647229,-1.0701568292063224,-0.23513640747358652,-0.6214009714516963,0.8254752666602333,-0.1293579209270417,0.2222235562918231,-0.4869802066240794,1.4445334577451627
BA,-0.081529536056829,-0.11236567551372584,-0.15046809627245963,0.08719167865088037,-0.6344081094067184,-0.25500554433547207,0.05055516241989109,-0.38267079396467013,-0.17043506047256785,-0.47968879081230925,-0.09889486719841281,0.25379832234172994,-0.29470491869327115,0.6430535199302821,-0.012358499163091966,0.75757386020129
BAC,-0.6908721701171467,-0.04640215860044499,0.0573419403565272,-0.41059198510717887,-1.507774517799993,-0.5257925071557122,0.45886231109722814,0.14224780139714246,-1.3822197674375765,-0.41552145687119946,-0.34779444179114527,0.3592811841875087,-0.3497461560382677,-1.3586658581206932,-0.5665891358895464,0.3871058112539439
BAX,0.8044866749813586,0.19298435651647694,0.2224050425434269,-0.015113910582140242,0.36841731541108,0.046578151857003675,-0.44621204994976627,-0.6867028985603117,1.2713909560621615,-0.4817051045662103,0.46433212000401863,0.0303698811914111,1.4591366843123672,0.43641634813626523,0.5217068552550759,0.47315129892023566
BBY,-0.45220329909258405,-0.2566032398620804,-0.34950016235413384,0.22111056247853175,-0.14825335901892228,-0.1365188229351904,-0.20881811584390536,0.24389257352581484,0.3171371899600256,-0.3787660714874776,-0.8438246004052595,-0.8586377782834951,1.114798443761725,0.1239985219595967,-0.02537924131649912,-0.834442635622364
